Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,MA,PYPL,V,MA,PYPL,V,MA,PYPL,V,MA,PYPL,V,MA,PYPL,V
2021-04-15,376.05792236328125,273.3680419921875,218.1107177734375,376.91417431355643,275.4831475185326,219.41198523775063,370.6869278940823,269.5369022836242,215.7780876669919,370.88154140781876,270.7341163160048,215.80700341438478,2942200,7542800,8698100
2021-04-16,375.74658203125,269.24755859375,218.23602294921875,378.5974888728487,273.51768585117077,219.57583980267998,373.3140615806327,267.9705120433211,217.6094807883911,378.5001821160534,272.5299789609647,218.96857970886904,2725500,6061600,6829400
2021-04-19,371.8448486328125,267.2920837402344,217.63841247558594,377.274221781374,267.8807192835073,219.36379725621632,371.02752523915035,263.2913228450779,216.95405347939865,374.51088182360496,266.51388398590177,217.59986304663673,3360900,5258200,6541600
2021-04-20,366.46405029296875,263.8200988769531,215.218994140625,371.01772113457326,271.95129524337045,217.24318441184832,363.47690826000104,261.63514756040195,213.8117122786862,369.92795679919965,268.99813085210144,216.66484013209708,3135900,6208400,5799100
2021-04-21,372.75946044921875,264.2790832519531,219.23846435546875,373.7324686833885,265.3865085791153,219.6432995052913,366.50302463003214,258.6720194123457,214.8238124246791,368.37118381107945,260.80709841932685,215.24792964103813,2466300,4669100,9490600
2021-04-22,373.01239013671875,261.66510009765625,219.3541259765625,378.9866744308602,267.5415302540617,222.59280693787215,371.6793737222145,258.80172422135837,218.69866813350725,372.73994904246865,264.5185197416421,219.09386957506214,3713700,5983200,7303000
2021-04-23,376.61248779296875,265.4164123535156,221.69644165039062,379.35637757922245,267.17236273446076,223.45074229194256,373.10965292688405,260.36808545548905,219.48912268109092,373.97564433140656,260.36808545548905,220.35662461308073,2294800,6297500,5345200
2021-04-26,377.0115051269531,271.0932922363281,222.02413940429688,382.33386140425597,271.1232218248977,224.53991238585039,376.651496828037,265.3066818334771,221.23375112809705,377.36177384140495,266.0449653163206,222.43862296393863,2255000,5327800,5650000
2021-04-27,378.5683288574219,268.20001220703125,221.6096649169922,379.89160583102466,273.18848041809633,222.81453672219365,375.71742179711316,267.41182570446875,220.72288103331286,377.74126590199245,271.42254318517536,222.68922534792222,2270000,4296200,6642100
2021-04-28,384.97064208984375,270.4647521972656,225.02182006835938,390.6627453140109,274.6151611935819,227.74001749391985,380.1542698954332,266.5538103671161,222.34218677093898,380.1542698954332,268.13813001002643,222.6120768362975,4065300,5530300,10111400
2021-04-29,378.4515380859375,267.23223876953125,228.3087615966797,381.7986885528633,273.23834332369654,228.92565540608925,373.4502618590839,262.92219507923693,224.73269541338271,380.9326970319763,272.62976483797615,226.73760397094085,4637100,5663700,7411400
2021-04-30,371.7475280761719,261.68505859375,225.1278839111328,374.60817469480423,265.5361412121779,227.41231613920854,365.4716130121844,260.996647585222,223.90373004315077,372.52592279539823,264.38879968036184,226.8243528199351,4043200,6594500,10260200
2021-05-03,369.1592712402344,258.492431640625,224.2122039794922,376.4276430145123,265.1869471835908,227.22920794063114,366.67811243562807,255.58913960567983,223.03624782183013,375.0654375983784,264.4486636613492,225.60021876938242,3344100,7522000,8174400
2021-05-04,365.763427734375,249.58303833007812,223.65313720703125,368.0013341766298,256.207708099758,224.00014089761075,361.5502866168184,246.08112399905582,221.91811875413376,366.8921205371846,255.1401838482005,223.23866833912425,3321200,9217300,5884500
2021-05-05,359.1763000488281,246.8293914794922,220.93495178222656,369.3928872538334,254.33205164233502,225.40743558046344,358.09624538920764,245.67705658504312,220.40480521723873,367.7290216722984,254.33205164233502,225.40743558046344,2993900,9507300,6523200
2021-05-06,365.3450927734375,251.43875122070312,222.96878051757812,365.58834479890066,255.71784540914433,223.21938857695463,355.82907472507213,244.54468462965227,220.40480959446842,361.1222411746589,255.40956757905167,221.33979136185874,3787300,17998700,6124100
2021-05-07,365.2672119140625,252.77565002441406,223.7398681640625,368.41977815234526,258.04348621560433,224.80016122695005,363.4768806855044,251.05961582186183,222.38078395715272,367.0770223074645,255.3297431937208,223.95192677664,2935900,10170000,4528700
2021-05-10,356.4517822265625,243.06809997558594,217.81192016601562,365.8510439945789,251.8278486859231,223.6242209387832,355.54689182405747,242.88850720885105,217.03116554100336,365.6467206087537,251.43375544590737,223.2386678203281,3193700,8909200,9627400
2021-05-11,357.68756103515625,248.02664184570312,217.3395538330078,358.97193909658677,249.9771194903842,218.24561962637443,349.57267550970096,233.07120889140947,214.02374484788118,351.2657301157162,234.45800242446563,215.66238198460218,3073100,9258200,7633300
2021-05-12,346.9941101074219,239.35667419433594,212.66470336914062,355.5176697360863,245.93147133623384,216.87693060366792,346.0405812662675,238.26919182870287,212.3562491191528,354.9046699417169,240.0341089983271,215.55639577718952,3293200,8649800,7721300
2021-05-13,350.30242919921875,240.24462890625,215.9756622314453,353.04631966691136,245.11336346369046,217.0953961075382,348.25913557258343,237.25154801927079,213.22455853761235,349.63105111257363,241.36204089917132,213.82303825839222,2626000,7274000,6650100
2021-05-14,354.08740234375,245.72195434570312,219.06460571289062,354.86579699261495,246.55004187502604,219.61481760030378,351.73270953607687,241.71123696450564,217.11470073922138,353.23115041368703,243.45619603769345,217.98347728199448,2959700,6729700,4777200
2021-05-17,353.4938049316406,243.79640197753906,218.58197021484375,354.2333005354475,245.67207076533197,219.27698559941172,348.395252363537,240.045079625549,217.50084171852518,352.5207969029889,244.58457320140766,218.3309834358619,2511600,5185100,5534200
2021-05-18,353.2700500488281,242.64906311035156,217.7421875,359.85730404790104,246.86430936594184,221.2268977086687,353.0851761384777,242.09533525531006,217.60703169540315,357.09396466930787,242.93838755114731,220.464319082754,3421200,4726800,6900000
2021-05-19,351.2365417480469,244.0657958984375,216.79617309570312,351.40193652809694,244.77414984564746,217.04715988529372,345.7779498231238,234.56774834360974,214.09333701139187,347.68503774928445,235.31601856095904,215.02967681269902,3577900,7210500,9311900
2021-05-20,357.775146484375,250.9598388671875,218.58197021484375,359.43898228262657,252.34663234799535,219.7017188599,352.70575210697046,244.78412833445924,217.42361615032087,353.1436176983366,246.42034521270446,217.61667270619617,4087500,8112900,7478600
2021-05-21,357.67779541015625,250.11181640625,218.90049743652344,362.4747183763792,254.62139583797645,221.3523463730868,357.541560018571,249.83246341012148,218.6881308283247,359.1762362483355,253.21563371179093,219.00668074062278,2708700,6842200,5603900
2021-05-24,362.3287353515625,256.5768737792969,221.36203002929688,363.65201202073644,257.005874715407,222.12460857431074,359.66270284853067,251.84778546151415,219.73067489570298,360.0907990638498,253.54387674234806,220.03956243684382,2351500,6370100,4040100
2021-05-25,357.30804443359375,258.0534362792969,221.07244873046875,363.6617862946805,259.76947044083124,222.20184509495044,356.9188471228179,256.68660095736146,220.4932643095322,363.05852600890023,257.90378833295205,221.9219005574315,3916300,6048100,4689100
2021-05-26,352.8614196777344,260.7671813964844,219.1901397705078,359.92546874953416,261.71500253183973,221.39101718712365,352.27760881584237,258.5622869808394,218.52408204956063,359.0400277195379,259.1808521650951,220.13612732309144,3101900,5405300,4295600
2021-05-27,352.2289733886719,258.8715515136719,218.9873504638672,356.51020359053683,260.0388663859287,220.4932119254181,350.808389710831,255.68890659343379,218.51434947483412,354.7101324562714,259.2606361729632,219.8561121596025,5416300,7051200,5969600
2021-05-28,350.84722900390625,259.4202880859375,219.41213989257812,355.5468745059274,262.54307403593197,221.4682136940798,350.69157384675964,259.2706401300834,219.26733641998632,353.68842557034264,260.4678846713033,219.69206970608715,3624300,4281800,5779700
2021-06-01,350.0786437988281,258.6719970703125,218.76536560058594,355.5372057848847,262.8124496817387,222.09563885409167,349.8353917382618,255.92833979378193,218.42750560169645,354.6420548305597,260.4778199692719,221.47784907584503,3119700,5869600,5091500
2021-06-02,356.94805908203125,261.5653381347656,221.6902313232422,361.15146157336153,264.1693037526581,225.02050481154868,353.0852153946758,258.9812849802062,220.84076479478514,353.71766477699856,259.87923355607836,221.26549805901368,3531000,6801800,9081100
2021-06-03,352.0538024902344,257.1954345703125,220.19403076171875,356.7923472484252,260.37807950224305,222.3949080577683,351.9662353233469,255.5592024968221,219.86583312073833,353.5522136043328,257.80401303486263,221.05314501562168,2605900,4947100,6382400
2021-06-04,356.14044189453125,262.4333190917969,222.153564453125,356.7339923227028,262.8523333310521,222.69412869252963,353.88308549350916,258.55227657985205,220.79249145294992,354.4766062278277,258.9154506712513,221.3909859145229,2295200,4086100,5085700
2021-06-07,354.2528381347656,259.99896240234375,223.2926483154297,361.32662726689443,262.3335618099707,226.53603411733258,353.4744433957401,259.58990436614687,222.09567398667568,357.8724300895607,261.8746312718542,224.76955246782208,2133400,3979800,5421300
2021-06-08,355.4009704589844,262.5430603027344,223.99728393554688,357.7556335805113,263.93982522963285,224.7695248680063,353.4257650795189,259.9640309156404,222.17287228136274,355.14797883504167,260.9707064203389,224.09380484631015,3224200,4427000,4170600
2021-06-09,353.5230712890625,262.9920349121094,224.24822998046875,359.35141084697705,267.5804267320157,226.7000935520756,353.5230712890625,262.65282274710887,224.06482112323016,357.03564648138564,264.3887998406973,224.4316388377073,2520900,4653000,4659000
2021-06-10,354.4668273925781,268.8484802246094,225.8313751220703,355.77068433464535,269.0280577550066,226.130615027413,352.18999207609244,261.0864256786929,224.07454111391183,354.8463147922506,262.46324763945285,225.0108809831102,2460200,6055700,4452500
2021-06-11,355.6345520019531,270.8239440917969,226.80633544921875,356.948119213509,271.27288795043205,227.26967418297608,353.9804259290519,267.7809602963697,225.59971342329763,355.6734806502419,268.1301591512145,226.2561087353478,2708300,4494600,5378300
2021-06-14,356.62701416015625,274.2958984375,225.9568634033203,356.73406052078565,274.3358147073391,227.05730207536277,352.32633382856005,269.97589847859217,223.5339717359939,356.1210605016916,271.2728880000324,226.5553432004376,2515300,5174200,5805800
2021-06-15,358.1838073730469,271.262939453125,224.8949737548828,358.7968073474643,274.0963857481221,226.6518220119003,352.94901801584854,270.05570822203316,224.54746611774027,357.42486209373396,274.0963857481221,226.30431437475775,3562500,5371100,7093800
2021-06-16,353.9998779296875,268.20001220703125,221.63230895996094,359.4098015661233,274.5253862449986,226.05335848972098,351.54787807128514,264.69809777976155,220.08782708868296,359.4098015661233,270.8239513576025,225.5127942535549,3081000,6874600,8905400
2021-06-17,357.3761901855469,277.46856689453125,224.0938262939453,359.1859711849694,278.7276801537351,225.2425327656447,351.47976286751634,267.84082924385416,221.2558637941418,353.6884807923054,267.8807455151415,221.2558637941418,3824900,8071100,6876700
2021-06-18,357.5025939941406,282.7264099121094,222.4141845703125,360.3826892113791,285.71949063453746,224.12275041779,352.22887784073566,274.22604117421093,221.26547827095325,352.3456340437006,274.66502878260906,222.45278998666657,5009400,14713400,8840000
2021-06-21,363.01959228515625,282.4470520019531,226.18853759765625,366.28891497635595,283.64925934105827,226.8545805599261,356.3155818464241,276.08675557774865,222.40455809583088,358.6702448446417,282.62562477753505,223.4181235077744,3094600,7287800,7298400
2021-06-22,367.8359680175781,286.0886535644531,227.74264526367188,368.5365349946305,286.79700752931996,227.89709640762092,361.97844060854743,279.57371526089054,225.14600721122855,363.8952676364651,281.05031282092267,226.16922026366532,3582700,6049400,8858400
2021-06-23,365.0143127441406,287.4554748535156,226.53602600097656,368.49766905720526,287.8844757937314,227.73300028684528,364.1872498300608,284.1231818867368,225.82171522798095,367.797101960954,285.28051011516413,227.27930925191845,2241800,4966700,6814700
2021-06-24,364.63482666015625,292.5337219238281,228.04190063476562,369.80149787921874,295.3272821765818,229.98214342576728,362.83475553306977,288.971979033534,227.24070189330382,368.7701115522327,289.5107116371266,228.77552147704867,2788200,7160300,4611500
2021-06-25,369.36358642578125,288.93206787109375,229.08441162109375,369.4025150636208,292.1945149281503,230.2041455358955,363.2530968143913,287.1362011524783,228.119114113294,365.3158989059812,291.9251486215943,228.19632495215944,3983900,6616900,7825200
2021-06-28,357.7556457519531,292.97271728515625,225.9664764404297,370.6382944362427,293.5813262089902,230.0979483463503,355.2647471500656,289.11164795456267,223.81386725203075,370.6382944362427,290.1791874056341,229.74079300336697,4800300,5058600,9301700
2021-06-29,358.0669860839844,292.08477783203125,227.7619171142578,361.3654978447088,294.4991792089002,228.3121436987562,357.9794189169542,290.85760378609433,226.02437885961734,359.04973378151897,292.29428495546733,226.42981672675788,3394300,4333200,11897700
2021-06-30,355.2355651855469,290.8077392578125,225.70587158203125,360.17846353982753,292.0249266583615,228.19632620405895,354.4376913237675,288.8422816630044,225.70587158203125,358.01838411760417,290.8576117585529,226.9510988930451,2884900,4236000,7797100
2021-07-01,360.7038879394531,288.33343505859375,226.9897003173828,361.19039207510326,291.2267402552107,228.05153345480664,355.73182992615943,285.1009177096884,225.92788190922982,356.169665831931,289.6603540792275,226.07267064193724,3108500,5647400,5329600
2021-07-02,364.9071960449219,289.5705871582031,230.34893798828125,365.3547714192214,291.75553862655113,230.49372671582145,362.1049282002067,288.2536547167932,227.6364544777118,362.63036084455285,290.2689848726058,227.64610214979103,2786500,4169400,4383700
2021-07-06,365.9678039550781,291.9650573730469,231.28526306152344,368.0305763880908,293.84669378274054,232.26020813353367,361.4725112578805,288.8522278970298,228.9782028633993,366.4834970633313,289.3660546939552,231.18872742976149,2740500,5043500,8048700
2021-07-07,363.8272399902344,296.4447021484375,231.67140197753906,367.9430456810024,298.61866211642763,232.67530490522915,362.3969167454101,291.2367403752866,230.03039915938572,366.6197687792118,294.21983447514236,231.92237402714383,3176600,6713900,4366100
2021-07-08,360.6222229003906,294.3694763183594,228.39903259277344,361.0118787180666,295.18259901553193,228.84307590523878,356.1995535612433,288.7923729030525,226.41052218191763,358.0017451629322,291.4262985484881,228.74654026753362,2809000,5912000,6388000
2021-07-09,363.3011779785156,299.517578125,230.19448852539062,363.8272297273339,300.13614326685047,231.140475920464,360.3300186747353,294.3196031505047,229.18092323746248,362.2393531515848,295.7263547378701,230.4744183104178,2404800,5543300,5615900
2021-07-12,365.85345458984375,302.271240234375,229.61532592773438,366.3502828884949,302.80001664027424,230.23311577708162,362.46338629280655,297.87140767335234,229.03615622918676,365.3079304586657,301.6726179670643,229.33539611616047,2648300,5456000,7010700
2021-07-13,373.7928466796875,300.4953308105469,233.93984985351562,376.64714220149574,307.1100440958056,234.065328509842,365.8437417157798,298.0609560475547,229.98212429915662,365.8437417157798,301.4930243872751,229.98212429915662,5161000,7235000,8079200
2021-07-14,380.6995544433594,300.05633544921875,237.45355224609375,381.5081193004578,304.10696883031403,238.24508858660292,373.0816890927017,298.639597210101,234.39356074635538,373.0816890927017,302.3111326174744,234.77967387890544,4140500,4848200,8693400
2021-07-15,380.1443176269531,295.8261413574219,239.92471313476562,383.13494931963413,300.4853534548773,240.16603752642615,377.4361693318273,293.46161237876214,236.7971437163071,380.0566472902461,300.1660841930923,236.7971437163071,3773000,4943500,10135100
2021-07-16,377.1146545410156,293.9504699707031,239.50961303710938,383.29079000007704,298.0609627273929,241.76842040069326,375.3709098040915,293.7609057511011,238.9304433697136,382.98880450800175,296.54447941776914,241.31472939346747,2706500,4268900,8674500
2021-07-19,356.0047607421875,294.1699523925781,232.06719970703125,368.8148859973675,294.3884414364593,235.96699553277298,353.9785028090232,288.1438747621553,230.60959090331698,368.2303873732303,291.67571849141535,235.52296688486706,6814400,5681500,11474600
2021-07-20,364.71368408203125,297.3825378417969,234.27767944335938,366.8665570055472,299.33800876720727,235.73528796530294,355.82937088446556,290.8975294596247,231.19837833586624,357.51466871731134,294.83343800813077,232.28916912710565,3542200,5424100,7072300
2021-07-21,370.2370910644531,301.073974609375,235.20440673828125,371.0553771315036,301.13383378719357,238.33196140240562,365.35656837397045,295.51684462060945,233.89160146899698,366.31125031661134,295.8061538310022,234.84723662558085,2393100,5497100,11241400
2021-07-22,372.28289794921875,302.98956298828125,235.66773986816406,372.96478828144564,303.86753820224095,236.8357563676942,367.3049528526613,301.173753381882,234.71209000491214,370.470955068332,301.32440608540094,235.32023216600624,4180300,3601500,10293600
2021-07-23,383.09600830078125,307.8183898925781,240.37840270996094,384.3039503679244,308.76121760504896,241.33403786840046,375.1371529526512,303.49839021603213,238.19682079586116,375.1371529526512,305.054789718909,238.19682079586116,3720300,4231100,6766000
2021-07-26,382.6478271484375,306.0923767089844,241.565673828125,382.7355272036836,309.4446429543767,241.6718571310664,378.2349090126135,304.5260209357016,239.10416251758895,381.54705767535324,308.94579616674986,240.56177101517238,2285800,3805900,4879000
2021-07-27,380.1832580566406,299.7869873046875,242.2220916748047,385.063781512735,305.6334572526484,243.90171460702393,375.91648640815237,294.20988367080645,239.60614372984136,379.9202470495256,304.79539827276284,240.5424834718562,2783800,6938400,7038300
2021-07-28,373.5296630859375,301.2835388183594,238.3705596923828,381.60540917149984,301.7324826916942,242.77231380063347,372.44833653946296,296.0955196692907,237.37630447623278,381.49823675789526,300.0463779906066,241.3726354144362,3372600,9185000,9036500
2021-07-29,378.760986328125,282.51690673828125,239.31654357910156,384.5377150359792,288.3334469601241,241.69118180228713,377.484846387033,280.9505204976424,238.52500732421987,377.484846387033,284.71181436378015,239.49995245246703,3774000,18237000,7495300
2021-07-30,375.9651794433594,274.8945007324219,237.8396759033203,378.94608975049346,279.8530388598767,239.83784901233156,373.1790821933974,273.5775379481085,237.46321042717983,378.94608975049346,279.59862213481716,238.6312270081284,2533300,11693300,5804700
2021-08-02,365.561279296875,270.364990234375,231.45899963378906,379.9008367702456,276.24641373868747,239.22964632198017,364.1389921193548,269.8062842307712,230.0979268221564,379.23838902189306,276.24641373868747,237.69482705572315,3430300,10082800,9989500
2021-08-03,358.09918212890625,272.86920166015625,228.8623809814453,366.9347701342865,273.906811537204,233.01316318167895,350.2767230766271,268.9482730898795,225.90857298501214,366.9250190765496,271.43252042953395,232.27954238344245,6328500,8323000,9839000
2021-08-04,358.4986267089844,274.8645935058594,228.45693969726562,359.7163199007311,275.45621291548355,229.30640614422305,354.03698220627547,270.04574669705886,226.8931625828847,357.78748318262274,273.4389036877517,228.77548961487466,3203200,6616900,8171800
2021-08-05,362.32696533203125,280.0226745605469,231.87413024902344,362.34643771633023,280.3119837809688,231.91273567002446,357.51464054421945,275.18385453786175,228.225291970382,358.6836376364414,276.4609011209134,228.39905318806572,2562400,7354200,5337500
2021-08-06,364.8501281738281,278.895263671875,233.0227813720703,365.7950593431758,281.71872302342985,234.18115001015224,361.41136355877023,276.231408494895,231.5362298894598,361.82052157933754,279.3541941799572,231.6713709333335,2038500,6086300,4509700
2021-08-09,361.09954833984375,277.5084533691406,231.67140197753906,364.8208253083496,280.45166150488484,233.7757434754516,359.3558333566145,276.8200423875217,229.78907478232577,364.5188398205799,279.5736863139974,233.36067261695862,2400800,3823000,5226900
2021-08-10,358.3330078125,273.7371826171875,229.808349609375,363.11611024325873,279.8430624539908,232.96486137210755,354.6994006212992,271.8715004945189,227.38544380857775,362.6680074721974,278.29664958418306,232.16366279564144,3225000,6264100,7185700
2021-08-11,354.8260803222656,275.7724914550781,226.90286254882812,360.3982461112958,277.59326400561,230.08834772980651,354.3487540568339,272.50005766703754,226.43952380246117,359.02468448687233,276.8020937120435,229.81806556698635,3267700,5785900,7375700
2021-08-12,352.6243896484375,273.9566955566406,224.05128479003906,353.83233148581985,276.1665833365723,226.29383467040358,348.6011275708477,272.4302254908263,223.30700318693104,353.1991371268317,273.6174833694812,226.08117856970185,3802900,4509100,9867000
2021-08-13,353.37457275390625,274.27593994140625,224.88259887695312,354.10518868654697,276.1715516139509,225.48190920722686,351.30936980758923,273.9766136054101,223.67433214163884,352.8972465244759,275.53304356876976,224.2543060743296,2304600,4097200,5445400
2021-08-16,354.1636047363281,277.63818359375,227.5021209716797,354.4071433593303,278.546088455472,227.61810985507367,347.40297018348184,272.9290684175795,222.51439249484739,351.1826943690888,273.09868973233364,224.45729478779276,2937300,5283700,7575900
2021-08-17,353.8421936035156,270.4747314453125,226.69984436035156,355.0403847606014,274.90948664716757,227.8017830698955,350.4910993297706,268.45937095867157,225.4335831392226,352.64397271759015,274.61515364885423,227.1541538479956,2812800,7966100,6850500
2021-08-18,351.6210632324219,268.2199401855469,223.8966522216797,356.22879478871425,272.14086867381707,226.5258416812336,351.2703521688213,267.8607851089994,223.74199054774147,351.8450997311329,270.38494866537593,226.11019027619324,2774500,4830900,4996500
2021-08-19,348.0751647949219,269.9559326171875,223.8386993408203,350.8320388584814,271.38265766702574,224.66997280654334,345.552108042272,265.9881152278959,221.2578282695083,347.67575785632414,266.573766998818,221.39315357199249,2727900,5119900,5761300
2021-08-20,345.8150634765625,272.3304443359375,223.63565063476562,349.05901430047743,273.30320171325576,224.4089442141124,344.19796359325403,268.9183491765726,222.6110429106041,348.12380466486536,268.9183491765726,224.12861810129192,4135900,4179500,5522200
2021-08-23,351.67950439453125,276.3411865234375,226.32289123535156,352.8776953309703,277.6481627142301,226.81585882569127,347.5295969610407,272.39029791351277,224.25433887193793,348.2309893479851,275.1140124245255,224.93096539280185,3537900,5507500,6342000
2021-08-24,352.4295959472656,278.8653564453125,226.4195098876953,356.63795030875826,278.9351718595909,228.30440291599737,352.1276104458878,275.8712707959913,226.13918376463957,353.64728901050995,278.2866770891089,227.1927887459278,3032000,3542600,5081800
2021-08-25,349.81884765625,277.0495300292969,224.82464599609375,353.0335452541199,279.1845784376379,227.15418823227787,349.23434907604656,276.1316385476681,224.33167838671827,352.6049149438928,279.17063362393884,227.15418823227787,2340400,4392600,5277100
2021-08-26,343.7400817871094,272.9889221191406,222.82374572753906,348.94209205816736,278.03724937627106,224.86330078034146,342.7074805780997,272.8891466681822,222.46608870686808,348.7472493011037,277.2490933422429,224.37999403559542,3946300,3626400,5889100
2021-08-27,346.5359802246094,277.68804931640625,224.92129516601562,347.28606846393205,278.2467857499102,225.26927661210814,342.56141333990394,273.0388238832863,222.54341949282494,343.3504760820902,273.3979789685466,223.30705240894383,3698300,3917000,6369000
2021-08-30,343.92523193359375,287.8046875,223.51004028320312,348.7862830702824,289.7362270281092,225.86857963383494,343.1459202305661,278.4363295422297,222.24377893086026,345.6300022966981,278.9651059571271,224.92130251327606,4032100,14631000,6448000
2021-08-31,337.2815246582031,287.9942321777344,221.451171875,346.0391641368677,291.97501981498027,224.09968358239053,335.7715673395407,283.6841886089797,221.02585954989578,343.81809305666474,290.25898564115346,223.20074005379948,6780400,8911800,9405100
2021-09-01,340.53515625,286.0886535644531,222.4370574951172,342.9510401036724,290.2290761142209,223.07502584054868,338.32380676472275,285.69953842707946,221.1321383332973,338.4017557638408,289.4309333746972,221.451122506013,4499600,5568300,8177600
2021-09-02,332.45947265625,284.8714599609375,216.6953887939453,341.4801535472573,288.2336826107421,222.85272629123048,330.5598593406683,284.592106963401,214.5495205771067,341.45093009911784,288.2336826107421,222.73672265160525,7412000,4645500,19708800
2021-09-03,331.4365234375,288.4631652832031,217.59432983398438,335.24547026332687,289.7102823257603,219.71121541117125,330.1701050283666,283.744063433177,215.89309566318738,331.14425931439405,284.3726152941768,216.52138843524645,5171000,5285700,11532000
2021-09-07,335.80078125,292.5836486816406,218.71559143066406,339.00575780156566,293.00266296297974,220.38782827857437,334.15445780650737,287.375686626069,218.31927644523185,335.97615164967425,289.7402156980641,219.16990085311602,4764300,6787500,9662600
2021-09-08,341.9671630859375,284.5721435546875,221.44146728515625,342.9023429699643,296.015689844446,222.53374518157003,336.0832622859025,282.67650144309385,219.45990680247698,336.0832622859025,295.8660114534952,219.78856657840046,5054500,11039300,10652600
2021-09-09,342.3276672363281,286.2183532714844,219.8948974609375,344.50004266931415,288.70260066556824,222.3210918931355,340.87618641386143,284.4224864702631,219.51791880813622,341.64574713339226,286.78704594756414,221.65412625756,3716200,4170000,5853000
2021-09-10,338.4115295410156,283.66424560546875,217.40101623535156,345.8248306550768,288.3334442464943,222.35973278588352,338.05106742135126,283.4547080319621,217.31402457203598,345.75663270847804,287.9343729044496,222.17608863533377,3437700,3816600,6715400
2021-09-13,338.8304138183594,279.84307861328125,217.13038635253906,342.89262129726006,286.5276381627878,219.6145752763688,337.4081268918978,277.15928029288006,215.95111675077754,340.9540634213203,286.0587209353186,218.00033256725123,3234200,4836500,6808100
2021-09-14,336.8625793457031,281.5890197753906,215.58383178710938,340.83714594251336,282.51689792323555,218.2710164370872,336.3268063176861,279.0648562941506,214.85887158119405,340.6423031711437,281.193937024072,217.4880617745952,3281900,4216700,6575700
2021-09-15,335.8397216796875,281.7785949707031,216.33775329589844,338.54786966027905,285.0909450162761,217.33336396674108,333.9011639814778,278.8553600421668,213.969553299713,338.0315690293011,283.55448835344174,215.09082843850592,3833500,4056800,6535800
2021-09-16,337.3594055175781,282.3173522949219,216.84039306640625,338.6939922795966,283.03569288721485,217.6813420328261,335.7812801572692,279.7433162667339,215.31314207324857,336.482672509499,280.39181100141144,216.38608357321723,3771100,3606700,5928500
2021-09-17,334.1739501953125,275.70263671875,214.34649658203125,337.05743903757184,281.8484327466406,216.23138954348047,331.9626005717044,275.28362247093435,211.9782969766541,335.1091301414009,281.52916349779633,215.02312293366066,5527500,8117200,13787400
2021-09-20,330.91046142578125,269.2874755859375,212.7032928466797,332.29374382043335,272.37034506876716,213.13826594976825,326.94564647101714,265.0672208167402,209.08815323010103,329.57587485237224,270.9236772109539,209.71646082287407,3956600,7728300,8822600
2021-09-21,328.6602478027344,268.8684387207031,212.81927490234375,334.3103319740002,271.67098099285414,214.7525017422608,328.5628264076086,267.18233409967473,211.66900257269708,333.35567959674063,271.12323600148034,213.37991245584172,2967300,4326100,7033600
2021-09-22,334.5343933105469,271.7118835449219,215.31314086914062,334.9824960469599,272.839282234988,216.61807489536042,329.7902657528749,265.88535631351596,213.71823461429454,330.5306029415496,269.83621462132805,214.00820684292083,3238800,5574100,6005900
2021-09-23,344.91888427734375,278.456298828125,220.68751525878906,345.6202766929285,279.30434450490833,221.0644939157656,336.2781387861158,273.14856139765345,216.86939506646743,336.8041608011777,273.8170295279725,217.48802708687384,4783200,5409600,7952700
2021-09-24,348.9031677246094,277.46856689453125,223.85797119140625,350.627410430086,277.6880607158206,224.2059525702884,343.6427395447102,274.05647165571673,220.98712850296573,344.87990501632885,275.3833908158793,221.28677626685203,3306200,3985800,6461200
2021-09-27,347.5491027832031,272.75946044921875,221.9344482421875,353.2186893123727,276.14162582805915,225.53991218700932,345.98072825154316,271.558227401035,221.13215732965122,347.82186486387604,274.14623868270223,223.98366398304864,4158000,4614900,6881100
2021-09-28,342.103515625,261.5852966308594,218.02931213378906,346.7989467012112,270.8139627558242,221.2288000690434,340.02856211424773,261.0764631338405,216.52139761742083,346.31186952887805,269.27251269278116,221.2288000690434,3266900,8352400,6951400
2021-09-29,344.0616149902344,258.40264892578125,219.11196899414062,347.9484817598057,263.8500475941377,221.37385608159502,343.3017757030512,256.29752999127027,218.5416704963837,343.691431540021,262.9022569185173,219.22797265846737,2808800,6829100,6432700
2021-09-30,338.6940612792969,259.6098327636719,215.31314086914062,346.79903461649127,262.86232351289027,221.15147947863906,338.421299182797,258.1332657808394,215.1971519776901,345.5715903178224,259.0511268057583,219.9818854915787,4393300,5321700,7128500
2021-10-01,350.8709716796875,264.03961181640625,222.76573181152344,353.79343527134677,265.2069267546405,223.8289977074397,338.18749039426774,259.51007423284136,216.00909880064032,340.78846634269576,260.85197337660617,216.68572523428702,5227300,4560400,7925400
2021-10-04,335.3039855957031,254.42184448242188,217.22702026367188,351.3288090350827,261.9644210352704,222.6400610791041,330.5695793400722,251.0097341298363,213.4378975926092,350.627416616798,261.2341146643467,222.3210768945074,7901500,7267200,10283400
2021-10-05,334.3395690917969,259.54998779296875,216.79205322265625,339.5610528499358,262.1639401921152,219.7885606769177,334.0668070115921,253.00512011585317,216.44407180699588,338.57714725795137,254.63136557947908,217.95198635840745,4724100,6326600,5814000
